college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
長榮大學,綠能與環境資源學系綠能產業管理組,國文,底標,7,英文,--,--,社會,--,12,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、審查資料三、學測社會級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、英文、社會之級分總和　二、學測社會級分
國立臺南大學,綠色能源科技學系,國文,--,7.0,英文,--,5.0,數學A,均標,3.0,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
國立臺東大學,綠色與資訊科技學士學位學程,英文,--,--,數學B,--,--,自然,後標,3,,,,,,,*1.00,*2.00,*2.00,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B、自然之級分總和
逢甲大學,纖維與複合材料學系,國文,--,--,英文,後標,--,數學A,--,--,自然,--,--,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測自然級分二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分
逢甲大學,美國加州聖荷西州立大學電機工程雙學士學位學程,英文,均標,--,數學A,均標,3,英數A,--,5,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,15%,英文筆試,--,15%,,,,,,,一、學測英數A級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.個人潛能或特殊經歷、S.其他有利審查資料) ,一、學測英文、數學A之級分總和
逢甲大學,美國加州舊金山州立大學資訊工程雙學士學位學程,英文,均標,--,數學A,均標,3,英數A,--,5,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,15%,英文筆試,--,15%,,,,,,,一、學測英數A級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.國際交流經驗、S.外語能力學習歷程心得、T.資訊能力學習歷程心得) ,一、學測英文、數學A之級分總和
逢甲大學,美國普渡大學電機資訊雙學士學位學程,英文,前標,--,數學A,均標,3,英數A,--,5,,,,,,,*1.00,*2.00,--,,,50%,審查資料,--,50%,面試,--,10%,英文筆試,--,10%,,,,,,,一、學測英數A級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.個人潛能或特殊經歷、S.其他有利審查資料) ,一、學測英文、數學A之級分總和
國立成功大學,能源國際學士學位學程,國文,--,--,英文,前標,10,數學A,前標,5,自然,前標,5,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
國立聯合大學,能源工程學系,英文,--,5,數學A,--,--,自然,後標,3,,,,,,,--,*1.00,*1.00,,,45%,審查資料,--,45%,面試,--,15%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、多元表現(F、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測英文、數學A、自然之級分總和
逢甲大學,自動控制工程學系乙組,國文,--,--,英文,後標,--,數學B,後標,--,自然,--,--,國英數B自,--,3,*1.00,*1.00,*1.50,*1.50,--,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測數學B級分二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動、S.其他有利審查的資料) ,一、學測國文、英文、數學B、自然之級分總和　二、學測數學B級分　三、學測自然級分　四、學測英文級分
逢甲大學,自動控制工程學系甲組,國文,--,--,英文,後標,--,數學A,後標,--,自然,--,--,國英數A自,--,3,*1.00,*1.00,*1.50,*1.50,--,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動、S.其他有利審查的資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
逢甲大學,航太與系統工程學系,國文,--,--,英文,後標,--,數學A,--,--,自然,後標,--,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、學測自然級分三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、H、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分
真理大學,航空事業學系,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*1.00,--,--,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
國立成功大學,航空太空工程學系,國文,--,--,英文,前標,10,數學A,前標,5,自然,前標,5,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
淡江大學,航空太空工程學系,英文,--,6.0,數學A,後標,3.0,自然,--,6.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、H、K、L、N)、學習歷程自述(O、P、Q)、其他(R.任何有利審查之項目) ,一、學測英文、數學A、自然之級分總和
國立臺灣海洋大學,航運管理學系,國文,--,--,英文,均標,3,數學B,均標,5,國英數B社,--,6,,,,*1.00,*2.00,*1.50,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和
長榮大學,航運管理學系,國文,底標,5,英文,--,4,數學B,--,--,社會,--,3,,,,*1.00,*2.00,*1.00,*1.75,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國文級分二、面試三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分
國立成功大學,資源工程學系,國文,均標,10.0,英文,均標,8.0,數學A,均標,4.0,自然,均標,6.0,國英數A自,--,3.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分
國立臺灣大學,資訊工程學系,英文,頂標,10.0,數學A,頂標,2.5,自然,頂標,10.0,,,,,,,*1.25,*2.00,*1.00,,,20%,審查資料,70分,20%,數學筆試,--,40%,,,,,,,,,,一、數學筆試二、審查資料三、學科能力測驗成績四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、M、N)、學習歷程自述(P、Q)、其他(R.本系個人資料表、S.自傳(學生自述)、T.其他有利審查之證明) ,一、學測英文、數學A、自然之級分總和
國立臺灣師範大學,資訊工程學系,國文,均標,--,英文,均標,10,數學A,前標,3,自然,前標,--,,,,--,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,口試,--,25%,,,,,,,,,,一、指定項目甄試成績二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
國立中興大學,資訊工程學系,國文,均標,--,英文,均標,10,數學A,均標,4.5,自然,--,10,國英數A自,--,8,*1.00,*1.50,*2.00,*2.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立成功大學,資訊工程學系,英文,均標,3.0,數學A,前標,3.0,自然,前標,3.0,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,認識本系及筆試,--,10%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和
中原大學,資訊工程學系,國文,--,--,英文,後標,--,數學A,--,--,自然,--,--,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,80分,10%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、J、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
淡江大學,資訊工程學系,英文,--,--,數學A,均標,3,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,團體面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分四、團體面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和
國立中央大學,資訊工程學系,國文,前標,--,英文,前標,10,數學A,前標,3,自然,前標,5,國英數A自,--,4,--,*1.00,*1.50,*1.00,--,30%,審查資料,--,30%,筆試,--,40%,,,,,,,,,,一、指定項目甄試成績二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
中國文化大學,資訊工程學系,國文,--,--,英文,--,--,數學A,底標,3,自然,--,--,,,,*1.25,*1.25,*1.50,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、面試三、審查資料四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
靜宜大學,資訊工程學系,國文,--,--,英文,--,--,數學B,後標,--,國英數B,--,3,,,,*1.00,*1.00,*2.00,--,,20%,審查資料,60分,20%,面試,60分,40%,,,,,,,,,,一、面試二、審查資料三、學測數學B級分四、學測國英數B級分總和,項目：修課紀錄(A)、多元表現(F、G、I、M、N)、學習歷程自述(O、P)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分
大同大學,資訊工程學系,國文,後標,--,英文,後標,3,,,,,,,,,,*1.00,*2.00,,,,50%,審查資料,--,50%,團體面談及認識本系,--,10%,,,,,,,,,,一、學測英文級分二、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和
輔仁大學,資訊工程學系,國文,--,--,英文,--,--,數學A,後標,--,國英數A,--,3,,,,*1.50,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、面試二、學測國英數A級分總和三、審查資料四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N) ,一、學測國文、英文、數學A之級分總和
國立臺灣海洋大學,資訊工程學系,英文,均標,--,數學A,均標,3,自然,均標,--,英數A自,--,4,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測英文、數學A、自然之級分總和
國立彰化師範大學,資訊工程學系,國文,後標,--,英文,均標,3,數學A,均標,3,自然,均標,3,,,,--,*1.50,*2.00,*1.50,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測數學A級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立中山大學,資訊工程學系,國文,均標,3.0,英文,均標,3.0,數學A,前標,3.0,自然,前標,3.0,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,團體面談及心得報告,--,30%,,,,,,,,,,一、審查資料二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
長庚大學,資訊工程學系,英文,--,--,數學A,均標,3,自然,--,4,英數A自,--,5,,,,*1.00,*1.50,*1.25,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測英數A自級分總和二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和
國立臺中教育大學,資訊工程學系,國文,--,--,英文,--,--,數學A,均標,--,自然,--,--,國英數A自,--,3,*1.00,*1.00,*1.25,*1.00,--,50%,審查資料,--,50%,團體面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立臺南大學,資訊工程學系,國文,均標,--,英文,均標,3,數學A,均標,6,國英數A,--,3.5,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分
國立屏東大學,資訊工程學系,國文,後標,6.0,英文,後標,15.0,數學A,後標,15.0,國英數A,--,25.0,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、指定項目甄試成績三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
國立臺東大學,資訊工程學系,英文,--,5.0,數學A,底標,4.0,英數A,--,3.0,,,,,,,*1.00,*1.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、面試,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A之級分總和
元智大學,資訊工程學系,國文,--,3.0,英文,--,3.0,數學A,均標,3.0,自然,--,3.0,,,,*1.00,*1.25,*1.25,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
國立中正大學,資訊工程學系,國文,均標,--,英文,均標,--,數學A,均標,--,自然,均標,--,國英數A自,--,3,*1.00,*1.25,*1.50,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分
國立暨南國際大學,資訊工程學系,英文,--,5.0,數學A,均標,3.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,評估測驗,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A之級分總和
真理大學,資訊工程學系,國文,底標,6,英文,底標,6,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
國立臺北大學,資訊工程學系,英文,均標,6.0,數學A,均標,3.0,自然,均標,6.0,,,,,,,*1.50,*2.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英數A自級分總和三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測英文、數學A、自然之級分總和
國立嘉義大學,資訊工程學系,國文,--,--,英文,--,--,數學A,均標,--,國英數A,--,3,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
國立高雄大學,資訊工程學系,英文,均標,6,數學A,均標,3,自然,均標,--,,,,,,,*1.50,*1.50,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測數學A級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分　四、學測自然級分
國立宜蘭大學,資訊工程學系,國文,--,--,英文,--,4,數學A,--,3.5,自然,均標,--,,,,*1.00,*1.00,*2.00,*1.00,,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、口試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立聯合大學,資訊工程學系,英文,後標,4.0,數學A,均標,5.0,英數A,--,3.0,,,,,,,*1.00,*2.00,--,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測數學A級分三、學測英文級分四、學測英數A級分總和,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、M、N)、學習歷程自述(P) ,一、學測英文、數學A之級分總和
國立金門大學,資訊工程學系,國文,均標,4,英文,--,--,自然,後標,3,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、英文、自然之級分總和
國立臺灣大學,資訊工程學系(APCS組),英文,前標,--,數學A,前標,10,自然,前標,--,,,,,,,*1.25,*2.00,--,,,20%,審查資料,70分,20%,數學筆試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、M、N)、學習歷程自述(P、Q)、其他(R.本系個人資料表、S.自傳(學生自述)、T.其他有利審查之證明) ,一、學測英文、數學A、自然之級分總和
國立臺灣師範大學,資訊工程學系(APCS組),國文,均標,--,英文,均標,10,數學A,前標,9,,,,,,,--,*1.00,*1.00,,,20%,審查資料,--,20%,口試,--,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q)、其他(R.其它有利審查文件) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
國立中興大學,資訊工程學系(APCS組),國文,均標,--,英文,均標,5,數學A,均標,8,自然,--,5,國英數A自,--,4.5,*1.00,*1.50,*2.00,*2.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立清華大學,資訊工程學系(APCS組),英文,--,--,數學A,前標,10,自然,--,--,,,,,,,*1.00,*1.00,*1.00,,,20%,審查資料,--,20%,口試,--,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測英文、數學A、自然之級分總和
國立陽明交通大學,資訊工程學系(APCS組),數學A,前標,20,自然,均標,--,,,,,,,,,,*1.00,--,,,,20%,審查資料,--,20%,口試,--,45%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(I、K、M、N)、學習歷程自述(O、P) ,一、學測數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分
淡江大學,資訊工程學系(APCS組),英文,--,--,數學A,均標,20,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,團體面試,--,30%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和
逢甲大學,資訊工程學系(APCS組),國文,--,--,英文,後標,--,數學A,後標,8,國英數A,--,5,,,,*1.00,*1.00,*1.50,--,,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P)、其他(R.運用網路資源學習經驗、S.程式設計相關活動) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
輔仁大學,資訊工程學系(APCS組),國文,--,--,英文,--,--,數學A,後標,--,國英數A,--,3,,,,*1.50,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N) ,一、學測國文、英文、數學A之級分總和
國立臺灣海洋大學,資訊工程學系(APCS組),英文,均標,--,數學A,均標,6,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、J、L、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料，如說明) ,一、學測英文、數學A之級分總和
國立彰化師範大學,資訊工程學系(APCS組),英文,均標,10,數學A,均標,10,自然,後標,--,,,,,,,*1.50,*2.00,--,,,30%,審查資料,--,30%,APCS,--,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、多元表現(J、L、N) ,一、學測英文、數學A、自然之級分總和
國立臺南大學,資訊工程學系(APCS組),國文,均標,--,英文,均標,3,數學A,均標,6,國英數A,--,3.5,,,,*1.00,*1.00,*1.00,--,,30%,審查資料,--,30%,APCS,--,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料，如說明) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分
元智大學,資訊工程學系(APCS組),國文,--,--,英文,--,--,數學A,均標,7,自然,--,--,,,,*1.00,*1.25,*1.25,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
義守大學,資訊工程學系(APCS組),數學A,後標,15.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測數學A級分
國立暨南國際大學,資訊工程學系(APCS組),英文,--,15.0,數學A,均標,15.0,自然,均標,15.0,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,評估測驗,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和
