國立清華大學,音樂學系,項目：(無)說明：(無)
國立清華大學,藝術與設計學系創作組,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N )、其他 ( Q.成果作品集 ) 
國立清華大學,藝術與設計學系設計組,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N )、其他 ( Q.成果作品集 ) 
中國醫藥大學,牙醫學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N )、其他 ( P ) 
中國醫藥大學,醫學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( M )、學習歷程自述 ( N )、其他 ( Q.學生自述卓越表現 ) 
中國醫藥大學,中醫學系甲組,項目：基本資料 ( A )、修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E、F、K ) 
中國醫藥大學,中醫學系乙組,項目：基本資料 ( A )、修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E、F、K ) 
中國醫藥大學,藥學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F、H ) 
中國醫藥大學,護理學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F、G、M )、學習歷程自述 ( O ) 
中國醫藥大學,醫學檢驗生物技術學系,項目：修課紀錄 ( B )、學習歷程自述 ( N ) 
中國醫藥大學,營養學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O ) 
中國醫藥大學,物理治療學系,項目：基本資料 ( A )、學習歷程自述 ( N、O )、其他 ( P ) 
中國醫藥大學,生物科技學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F )、學習歷程自述 ( O ) 
中國醫藥大學,運動醫學系,項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( O )、其他 ( Q.其他有利審查資料 ) 
中國醫藥大學,中國藥學暨中藥資源學系,項目：修課紀錄 ( B )、多元表現 ( G、M )、學習歷程自述 ( N ) 
中國醫藥大學,藥用化妝品學系,項目：基本資料 ( A )、學習歷程自述 ( N )、其他 ( P、Q.其他有利審查資料 ) 
中國醫藥大學,生物醫學影像暨放射科學學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F、G )、學習歷程自述 ( N ) 
中國醫藥大學,公共衛生學院大一不分系,項目：基本資料 ( A )、多元表現 ( H、I )、學習歷程自述 ( N、O ) 
國立交通大學,電機工程學系(甲組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.詳參說明四 ) 
國立交通大學,電機工程學系(乙組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.詳參說明四 ) 
國立交通大學,光電工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.有助審查之證明文件 ) 
國立交通大學,資訊工程學系(甲組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.有利審查之證明文件 ) 
國立交通大學,資訊工程學系(乙組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.有利審查之證明文件 ) 
國立交通大學,資訊工程學系(APCS組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.有利審查之證明文件 ) 
國立交通大學,奈米科學及工程學士學位學程,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F、G )、學習歷程自述 ( N )、其他 ( Q.有利審查之文件資料 ) 
國立交通大學,材料科學與工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、J )、學習歷程自述 ( N )、其他 ( Q.詳見說明 ) 
國立交通大學,機械工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N )、其他 ( Q.其他有利證明 ) 
國立交通大學,土木工程學系(甲組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N )、其他 ( Q.有助於審查之資料 ) 
國立交通大學,土木工程學系(乙組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N )、其他 ( Q.有助於審查之資料 ) 
國立交通大學,理學院科學學士學位學程(甲組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.詳參下列說明1 ) 
國立交通大學,理學院科學學士學位學程(乙組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.詳參下列說明1 ) 
國立交通大學,理學院科學學士學位學程(丙組),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.詳參下列說明1 ) 
國立交通大學,電子物理學系光電與奈米科學組,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、L )、學習歷程自述 ( N ) 
國立交通大學,電子物理學系電子物理組,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、L )、學習歷程自述 ( N ) 
國立交通大學,應用化學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.有利審查之證明文件 ) 
國立交通大學,應用數學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、L )、學習歷程自述 ( N、O ) 
國立交通大學,生物科技學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.任何有利審查資料 ) 
國立交通大學,資訊管理與財務金融學系資訊管理組,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、I、K )、學習歷程自述 ( N ) 
國立交通大學,資訊管理與財務金融學系財務金融組,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、I、K )、學習歷程自述 ( N ) 
國立交通大學,管理科學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( I、J、K )、其他 ( Q.其他有利審查資料 ) 
國立交通大學,運輸與物流管理學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N ) 
國立交通大學,工業工程與管理學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、F、G )、其他 ( Q.其他有利審查資料 ) 
國立交通大學,外國語文學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、I ) 
國立交通大學,傳播與科技學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N )、其他 ( Q.有助於審查之資料 ) 
國立交通大學,人文社會學系,項目：基本資料 ( A )、修課紀錄 ( B )、課程學習成果 ( D )、多元表現 ( I )、學習歷程自述 ( N、O ) 
國立交通大學,旋坤揚帆招生甲組(電機資訊),項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳參說明4 ) 
國立交通大學,旋坤揚帆招生乙組(工程),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( G )、學習歷程自述 ( N、O )、其他 ( Q.有利審查之文件資料 ) 
國立交通大學,旋坤揚帆招生丙組(理學生科),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.身分證明文件及推薦函 ) 
國立交通大學,旋坤揚帆招生丁組(管理),項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳參說明3 ) 
國立交通大學,旋坤揚帆招生戊組(人文社會),項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.詳參說明3 ) 
淡江大學,中國文學學系,項目：修課紀錄 ( B )、課程學習成果 ( C、D )、多元表現 ( E )、學習歷程自述 ( N、O ) 
淡江大學,歷史學系,項目：修課紀錄 ( B )、多元表現 ( F、G、M )、學習歷程自述 ( N、O ) 
淡江大學,資訊與圖書館學系,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,大眾傳播學系,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.創意作品 ) 
淡江大學,資訊傳播學系,項目：修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N、O )、其他 ( Q.創意作品 ) 
淡江大學,教育科技學系,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,教育與未來設計學系,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E、I )、學習歷程自述 ( N ) 
淡江大學,英文學系,項目：修課紀錄 ( B )、多元表現 ( F )、學習歷程自述 ( N、O ) 
淡江大學,英文學系全英語學士班,項目：修課紀錄 ( B )、多元表現 ( F )、學習歷程自述 ( N、O ) 
淡江大學,法國語文學系,項目：修課紀錄 ( B )、多元表現 ( E、G、I )、學習歷程自述 ( N、O ) 
淡江大學,德國語文學系,項目：修課紀錄 ( B )、多元表現 ( E、F、J )、學習歷程自述 ( N、O ) 
淡江大學,西班牙語文學系,項目：修課紀錄 ( B )、多元表現 ( E、I、J )、學習歷程自述 ( O )、其他 ( Q.詳說明3 ) 
淡江大學,日本語文學系,項目：修課紀錄 ( B )、多元表現 ( E、F、J )、學習歷程自述 ( N、O ) 
淡江大學,俄國語文學系,項目：修課紀錄 ( B )、多元表現 ( E、J )、學習歷程自述 ( N、O )、其他 ( Q.面試PPT簡報檔 ) 
淡江大學,財務金融學系全球財務管理全英語學士班,項目：修課紀錄 ( B )、多元表現 ( E、F、G、I )、學習歷程自述 ( N ) 
淡江大學,財務金融學系,項目：修課紀錄 ( B )、多元表現 ( E、F、G、I )、學習歷程自述 ( N ) 
淡江大學,產業經濟學系,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
淡江大學,國際企業學系經貿管理組,項目：修課紀錄 ( B )、多元表現 ( F、G、I )、學習歷程自述 ( N、O ) 
淡江大學,國際企業學系國際商學全英語組,項目：修課紀錄 ( B )、多元表現 ( F、G、I )、學習歷程自述 ( N、O ) 
淡江大學,風險管理與保險學系,項目：修課紀錄 ( B )、多元表現 ( E、G、I )、學習歷程自述 ( N、O ) 
淡江大學,經濟學系,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
淡江大學,會計學系,項目：修課紀錄 ( B )、多元表現 ( E、G、I )、學習歷程自述 ( N、O ) 
淡江大學,企業管理學系,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
淡江大學,統計學系,項目：修課紀錄 ( B )、多元表現 ( G、I、L )、學習歷程自述 ( N、O ) 
淡江大學,資訊管理學系,項目：修課紀錄 ( B )、多元表現 ( E、F、G、J )、學習歷程自述 ( N ) 
淡江大學,運輸管理學系,項目：修課紀錄 ( B )、多元表現 ( F、I )、學習歷程自述 ( N、O ) 
淡江大學,公共行政學系,項目：修課紀錄 ( B )、多元表現 ( F、I、K )、學習歷程自述 ( N、O ) 
淡江大學,管理科學學系(事業經營組),項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N ) 
淡江大學,管理科學學系(行銷與流通管理組),項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N ) 
淡江大學,外交與國際關係學系全英語學士班,項目：修課紀錄 ( B )、多元表現 ( F、G、I )、學習歷程自述 ( N、O ) 
淡江大學,國際觀光管理學系全英語學士班(海外實習組),項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,國際觀光管理學系全英語學士班(產業實習組),項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,全球政治經濟學系全英語學士班,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,理學院尖端材料科學學士學位學程,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,數學學系數學組,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O ) 
淡江大學,數學學系資料科學與數理統計組,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O ) 
淡江大學,化學學系化學與生物化學組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,化學學系材料化學組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,物理學系光電物理組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,物理學系應用物理組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,建築學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.成果作品 ) 
淡江大學,土木工程學系,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,資訊工程學系,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O ) 
淡江大學,資訊工程學系全英語學士班,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
淡江大學,機械與機電工程學系光機電整合組,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
淡江大學,機械與機電工程學系精密機械組,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
淡江大學,人工智慧學系,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,電機工程學系電機資訊組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,電機工程學系電機通訊組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,電機工程學系電機與系統組,項目：修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( N、O ) 
淡江大學,化學工程與材料工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O ) 
淡江大學,航空太空工程學系,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,水資源及環境工程學系水資源工程組,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,水資源及環境工程學系環境工程組,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,資訊工程學系(APCS組),項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O ) 
淡江大學,電機工程學系電機資訊組(APCS組),項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O ) 
淡江大學,財務金融學系(青年儲蓄帳戶組),項目：修課紀錄 ( B )、其他 ( R ) 
淡江大學,機械與機電工程學系光機電整合組(青年儲蓄帳戶組),項目：修課紀錄 ( B )、其他 ( R ) 
淡江大學,機械與機電工程學系精密機械組(青年儲蓄帳戶組),項目：修課紀錄 ( B )、其他 ( R ) 
逢甲大學,機械與電腦輔助工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,纖維與複合材料學系,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查資料 ) 
逢甲大學,工業工程與系統管理學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( M )、學習歷程自述 ( O ) 
逢甲大學,化學工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,航太與系統工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,精密系統設計學士學位學程,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查資料 ) 
逢甲大學,應用數學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( P ) 
逢甲大學,材料科學與工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查資料 ) 
逢甲大學,環境工程與科學學系,項目：修課紀錄 ( B )、多元表現 ( M )、學習歷程自述 ( N、O ) 
逢甲大學,光電科學與工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,會計學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,國際經營與貿易學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F、H、I )、學習歷程自述 ( N ) 
逢甲大學,國際企業管理全英語學士學位學程,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F、H、I )、學習歷程自述 ( N ) 
逢甲大學,財稅學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( P ) 
逢甲大學,合作經濟暨社會事業經營學系,項目：修課紀錄 ( B )、學習歷程自述 ( N )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,統計學系商業大數據組,項目：修課紀錄 ( B )、學習歷程自述 ( N )、其他 ( Q.有助於審查資料 ) 
逢甲大學,統計學系大數據分析與市場決策組,項目：修課紀錄 ( B )、學習歷程自述 ( N )、其他 ( Q.有助於審查資料 ) 
逢甲大學,經濟學系,項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( N、O ) 
逢甲大學,企業管理學系,項目：修課紀錄 ( B )、多元表現 ( E、F、G )、學習歷程自述 ( N、O ) 
逢甲大學,行銷學系,項目：修課紀錄 ( B )、多元表現 ( F )、學習歷程自述 ( N )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,中國文學系,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N )、其他 ( Q.有助審查之資料 ) 
逢甲大學,外國語文學系,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,資訊工程學系,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,資訊工程學系(APCS組),項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,電子工程學系,項目：修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N、O )、其他 ( P ) 
逢甲大學,電機工程學系,項目：修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N、O ) 
逢甲大學,自動控制工程學系,項目：修課紀錄 ( B )、多元表現 ( E、F、I )、學習歷程自述 ( N、O ) 
逢甲大學,資訊電機學院學士班,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O ) 
逢甲大學,通訊工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查的資料 ) 
逢甲大學,土木工程學系,項目：修課紀錄 ( B )、多元表現 ( E、F、G )、學習歷程自述 ( N、O ) 
逢甲大學,水利工程與資源保育學系,項目：修課紀錄 ( B )、多元表現 ( E、F、G )、學習歷程自述 ( N、O ) 
逢甲大學,都市計畫與空間資訊學系,項目：修課紀錄 ( B )、課程學習成果 ( D )、多元表現 ( F、I )、學習歷程自述 ( N、O ) 
逢甲大學,運輸與物流學系,項目：修課紀錄 ( B )、多元表現 ( F、G、K )、學習歷程自述 ( N、O ) 
逢甲大學,土地管理學系,項目：修課紀錄 ( B )、多元表現 ( E、J )、學習歷程自述 ( N、O ) 
逢甲大學,財務金融學系,項目：修課紀錄 ( B )、多元表現 ( H、I )、學習歷程自述 ( N、O )、其他 ( Q.競賽、社團、幹部證明 ) 
逢甲大學,風險管理與保險學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F )、學習歷程自述 ( N、O )、其他 ( Q.語言能力證明 ) 
逢甲大學,財務工程與精算學士學位學程,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N、O )、其他 ( Q.其他有助審查資料 ) 
逢甲大學,建築專業學院學士班,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N )、其他 ( Q.有助於審查資料 ) 
逢甲大學,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.其他有助於審查之資料 ) 
逢甲大學,美國普渡大學電機資訊雙學士學位學程,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,美國加州聖荷西州立大學工程雙學士學位學程,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,美國加州舊金山州立大學資訊工程雙學士學位學程,項目：修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.有助於審查之資料 ) 
逢甲大學,人工智慧技術與應用學士學位學程,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.任何有助於審查之項目 ) 
國立中央大學,中國文學系,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( F )、學習歷程自述 ( N、O )、其他 ( Q.詳說明1 ) 
國立中央大學,英美語文學系,項目：修課紀錄 ( B )、學習歷程自述 ( O ) 
國立中央大學,法國語文學系,項目：其他 ( Q.詳說明 ) 
國立中央大學,文學院學士班,項目：修課紀錄 ( B )、課程學習成果 ( C )、學習歷程自述 ( O ) 
國立中央大學,數學系數學科學組,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,數學系計算與資料科學組,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,物理學系,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,化學學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、M )、學習歷程自述 ( N、O ) 
國立中央大學,光電科學與工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N )、其他 ( P ) 
國立中央大學,土木工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E、I、L )、學習歷程自述 ( O ) 
國立中央大學,機械工程學系光機電工程組,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,機械工程學系先進材料與精密製造組,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,機械工程學系設計與分析組,項目：修課紀錄 ( B )、課程學習成果 ( C )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,化學工程與材料工程學系,項目：修課紀錄 ( B )、多元表現 ( I )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,工學院學士班,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( I )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,企業管理學系,項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( N、O ) 
國立中央大學,資訊管理學系,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F、G、I )、其他 ( Q.三年內有利申請的資料 ) 
國立中央大學,資訊管理學系（APCS組）,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( F、G、I )、其他 ( Q.三年內有利申請的資料 ) 
國立中央大學,經濟學系,項目：基本資料 ( A )、修課紀錄 ( B )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,財務金融學系,項目：基本資料 ( A )、修課紀錄 ( B )、課程學習成果 ( D )、多元表現 ( I )、學習歷程自述 ( N、O ) 
國立中央大學,電機工程學系,項目：基本資料 ( A )、修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,資訊工程學系,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.不含推薦函，詳說明 ) 
國立中央大學,資訊工程學系（APCS組）,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.不含推薦函，詳說明 ) 
國立中央大學,通訊工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,資訊電機學院學士班,項目：基本資料 ( A )、修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,大氣科學學系,項目：修課紀錄 ( B )、課程學習成果 ( D )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,太空科學與工程學系,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,地球科學學系,項目：修課紀錄 ( B )、多元表現 ( E、F )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,地球科學學院學士班,項目：修課紀錄 ( B )、多元表現 ( E )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,客家語文暨社會科學學系,項目：修課紀錄 ( B )、多元表現 ( E、J )、學習歷程自述 ( N、O )、其他 ( Q.其他有利審查資料 ) 
國立中央大學,生命科學系,項目：修課紀錄 ( B )、多元表現 ( E、I )、學習歷程自述 ( N ) 
國立中央大學,生醫科學與工程學系,項目：修課紀錄 ( B )、學習歷程自述 ( N ) 
國立中央大學,向日葵聯合招生甲組(電資),項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳說明2 ) 
國立中央大學,向日葵聯合招生乙組(商管),項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳說明2 ) 
國立中央大學,向日葵聯合招生丙組(理學),項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳說明2 ) 
國立中央大學,向日葵聯合招生丁組(工程),項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳說明2 ) 
國立中央大學,向日葵聯合招生戊組(人社),項目：修課紀錄 ( B )、學習歷程自述 ( N、O )、其他 ( Q.詳說明2 ) 
中國文化大學,哲學系,項目：修課紀錄 ( B )、學習歷程自述 ( N、O ) 
中國文化大學,中國文學系中國文學組,項目：修課紀錄 ( B )、學習歷程自述 ( N、O ) 
中國文化大學,中國文學系文藝創作組,項目：修課紀錄 ( B )、課程學習成果 ( C )、學習歷程自述 ( N、O ) 
中國文化大學,史學系,項目：修課紀錄 ( B )、多元表現 ( E、F、G )、學習歷程自述 ( N、O ) 
中國文化大學,日本語文學系,項目：修課紀錄 ( B )、多元表現 ( E、J )、學習歷程自述 ( N、O )、其他 ( Q.資料內容詳如說明 ) 
中國文化大學,韓國語文學系,項目：修課紀錄 ( B )、多元表現 ( J、K )、學習歷程自述 ( N、O )、其他 ( Q.資料內容詳如說明 ) 
